time,hvac_reaZonNor_V_flow_y
12227970,0.2549890065985427
12228000,0.2551673002008893
12228030,0.25534442513541533
12228060,0.2555204354208435
12228090,0.2556953852058963
12228120,0.25586932845217464
12228150,0.2560423182064033
12228180,0.25621440425566183
12228210,0.25638563019813804
12228240,0.2565560347872909
12228270,0.2567256604679434
12228300,0.2568945644661779
12228330,0.25706282392740915
12228360,0.25723052980673833
12228390,0.2573977718992888
12228420,0.25756462476216135
12228450,0.25773114386985746
12228480,0.25789737194356743
12228510,0.2580633469491924
12228540,0.2582291045936211
12228570,0.258394675793967
12228600,0.2585600840397693
12228630,0.25872534554982546
12228660,0.25889047118855274
12228690,0.2590554679540275
12228720,0.2592203393586249
12228750,0.2593850854384015
12228780,0.25954970309760206
12228810,0.25971418677206876
12228840,0.2598785290761584
12228870,0.26004272126437
12228900,0.2602067535642614
12228930,0.2603706154815295
12228960,0.26053429610829215
12228990,0.2606977844110877
12229020,0.26086106947556964
12229050,0.26102414070541585
12229080,0.26118698798410606
12229110,0.26134960180791234
12229140,0.2615119733948345
12229170,0.2616740947713179
12229200,0.2618359588364819
12229230,0.262275632303282
12229260,0.26334534759571565
12229290,0.26471800624917796
12229320,0.2662142828414411
12229350,0.2677666029916602
12229380,0.2693457947914867
12229410,0.27093481492755606
12229440,0.27252158401692544
12229470,0.2740962704661124
12229500,0.2756500379796467
12229530,0.27717506173924394
12229560,0.27866460423304606
12229590,0.280112886884825
12229620,0.28151527467153775
12229650,0.2828679479879744
12229680,0.28416817624338603
12229710,0.28541384622001087
12229740,0.2866034794714131
12229770,0.2877362050047528
12229800,0.2888117290987235
12229830,0.2898302766963549
12229860,0.29079246747515564
12229890,0.29169924068848097
12229920,0.29255180108749873
12229950,0.293351593448594
12229980,0.2941002719839238
12230010,0.29479965494857063
12230040,0.29545168937850824
12230070,0.296058427150536
12230100,0.29662199103685977
12230130,0.29714454441449384
12230160,0.29762827941946884
12230190,0.2980753996024831
12230220,0.2984880920832231
12230250,0.2988685165664038
12230280,0.2992188040998726
12230310,0.2995410328901164
12230340,0.29983721973168875
12230370,0.3001093211861681
12230400,0.30035922413650884
12230430,0.3005887366204619
12230460,0.3007995885015821
12230490,0.3009934298822701
12230520,0.3011718256807044
12230550,0.30133625580425155
12230580,0.30148811739186465
12230610,0.3016287234485619
12230640,0.3017593029043592
12230670,0.3018810039434923
12230700,0.3019948958434396
12230730,0.30210196984257903
12230760,0.3022031422778835
12230790,0.30229925788938006
12230820,0.30239109186609525
12230850,0.3024793537261595
12230880,0.3025646911967797
12230910,0.3026476914182246
12230940,0.30272888478464366
12230970,0.3028087485070465
12231000,0.3028877094175654
12231030,0.302966146071916
12231060,0.3030443931740871
12231090,0.3031227454909586
12231120,0.30320146017742744
12231150,0.30328075938910676
12231180,0.3033608330924248
12231210,0.3034418415415685
12231240,0.3035239177401226
12231270,0.3036071698975461
12231300,0.30369168368955896
12231330,0.30377752438116884
12231360,0.30386473886666154
12231390,0.3039533575895576
12231420,0.30404339633987526
12231450,0.30413485794386774
12231480,0.30422773384217305
12231510,0.30432200555765837
12231540,0.3044176460598755
12231570,0.3045146210288128
12231600,0.30461289002047615
12231630,0.304712407539227
12231660,0.304813124020601
12231690,0.30491498672884615
12231720,0.30501794057335974
12231750,0.3051219288483027
12231780,0.3052268938997328
12231810,0.3053327777240703
12231840,0.30543952250205925
12231870,0.3055470710728397
12231900,0.3056553673520522
12231930,0.3057643566971099
12231960,0.3058739862236632
12231990,0.30598420507687474
12232020,0.3060949646609576
12232050,0.3062062188302818
12232080,0.3063179240451844
12232110,0.30643003949551834
12232140,0.3065425271948989
12232170,0.30665535204807326
12232200,0.3067684818943738
12232230,0.30688188752932094
12232260,0.3069955427069713
12232290,0.3071094241248454
12232320,0.30722351139362236
12232350,0.3073377869935299
12232380,0.3074522362188887
12232410,0.30756684711273113
12232440,0.3076816103927546
12232470,0.30779651937022007
12232500,0.3079115708939124
12232530,0.30802678788179316
12232560,0.3081423895370981
12232590,0.30825903640259256
12232620,0.3083775769091918
12232650,0.3084985710360188
12232680,0.3086222144655193
12232710,0.3087485563989129
12232740,0.30887746913317465
12232770,0.3090087618289798
12232800,0.3091422073714476
12232830,0.30927756093784114
12232860,0.3094145696733288
12232890,0.30955297770020884
12232920,0.3096925312744895
12232950,0.30983298202158227
12232980,0.3099740892057249
12233010,0.31011562157837874
12233040,0.310257358778686
12233070,0.3103990924841979
12233100,0.3105406274056423
12233130,0.3106817821270382
12233160,0.31082238973906434
12233190,0.3109622982186922
12233220,0.31110137054770665
12233250,0.31123948460015854
12233280,0.3113765328461887
12233310,0.31151242191956235
12233340,0.3116470720857742
12233370,0.31178041663734873
12233400,0.3119124012348095
12233430,0.31204298320771434
12233460,0.3121721308274551
12233490,0.31229982256276634
12233520,0.3124260463272112
12233550,0.31255079872756464
12233580,0.3126740843203168
12233610,0.312795914882087
12233640,0.31291630869943254
12233670,0.3130352898820568
12233700,0.31315288770257027
12233730,0.3132691359655933
12233760,0.31338407240784016
12233790,0.31349773813061776
12233820,0.3136101770655858
12233850,0.3137214354740908
12233880,0.3138315614804127
12233910,0.31394060463542106
12233940,0.31404861958965585
12233970,0.31415566275536044
12234000,0.3142617850942384
12234030,0.3143670360903916
12234060,0.3144714645092467
12234090,0.31457511839074226
12234120,0.3146780449660797
12234150,0.3147802905972122
12234180,0.3148819007287462
12234210,0.31498291984807186
12234240,0.31508339145203434
12234270,0.31518335801858954
12234300,0.3152828609815138
12234330,0.3153819407069793
12234360,0.3154806364707137
12234390,0.3155789864339233
12234420,0.31567702761673094
12234450,0.31577479586752255
12234480,0.3158723258270529
12234510,0.31596965088600437
12234540,0.3160668031262871
12234570,0.3161638119983826
12234600,0.3162607029465186
12234630,0.31635749981668804
12234660,0.31645422560228287
12234690,0.3165509024251901
12234720,0.316647551468626
12234750,0.3167441929171398
12234780,0.3168408458811203
12234810,0.31693752831776434
12234840,0.3170342569638681
12234870,0.3171310472886383
12234900,0.3172279134695919
12234930,0.31732486839081897
12234960,0.3174219236610692
12234990,0.3175190896485313
12235020,0.3176163755292796
12235050,0.3177137893465115
12235080,0.31782074187210724
12235110,0.31796023954201946
12235140,0.31811371726749865
12235170,0.31827716742624584
12235200,0.31844780307057174
12235230,0.31862374295000084
12235260,0.31880348035368056
12235290,0.3189857631551698
12235320,0.31916951863306336
12235350,0.31935381970483095
12235380,0.3195378946007309
12235410,0.3197210717257052
12235440,0.31990281687880984
12235470,0.3200826577079711
12235500,0.3202602416759261
12235530,0.32043525190766675
12235560,0.32060746885638836
12235590,0.32077669679652493
12235620,0.3209428128944379
12235650,0.321105714160323
12235680,0.32126534777751864
12235710,0.3214216810863983
12235740,0.32157471098960927
12235770,0.32172445776135966
12235800,0.3218709527321085
12235830,0.3220142550480279
12235860,0.3221544195361864
12235890,0.322291532307009
12235920,0.3224256635803606
12235950,0.3225569113929913
12235980,0.32268538116548845
12236010,0.32281114442729814
12236040,0.32293433581787984
12236070,0.3230550212676005
12236100,0.3231733455828933
12236130,0.3232893675379635
12236160,0.323403236222362
12236190,0.3235150050374849
12236220,0.32362482043769464
12236250,0.32373273279978526
12236280,0.3238388804239276
12236310,0.3239433123559523
12236340,0.32404615525949765
12236370,0.32414745722784516
12236400,0.32424733184462873
12236430,0.3243458263594812
12236460,0.3244430354406723
12236490,0.32453901801771284
12236520,0.32463382832392423
12236550,0.32472751976977243
12236580,0.32482013203242766
12236610,0.3249116894402461
12236640,0.3250022088115372
12236670,0.3250917070931837
12236700,0.3251801983533341
12236730,0.3252676949760443
12236760,0.3253542086084611
12236790,0.32543975036267275
12236820,0.3255243309058255
12236850,0.3256079605657089
12236880,0.3256906494317348
12236910,0.3257724074449148
12236940,0.32585324447259506
12236970,0.32593317036174807
12237000,0.3260121949704626
12237030,0.3260903281792673
12237060,0.3261675798867729
12237090,0.3262439599928716
12237120,0.3263194783730762
12237150,0.32639414480750695
12237180,0.32646796909654224
12237210,0.3265409608026394
12237240,0.3266131293420842
12237270,0.3266844839171263
12237300,0.3267550334740955
12237330,0.3268247866633882
12237360,0.3268937518007377
12237390,0.3269619368306603
12237420,0.32702934929243493
12237450,0.32709599628892777
12237480,0.32716188445851974
12237510,0.327227019949933
12237540,0.32729140840009824
12237570,0.32735504750909894
12237600,0.32741782037479017
12237630,0.32747937884804607
12237660,0.327539208920838
12237690,0.32759682673281243
12237720,0.3276519152455764
12237750,0.327704341012045
12237780,0.32775410581690706
12237810,0.3278012866637477
12237840,0.327845994105127
12237870,0.3278883503687633
12237900,0.3279284800361175
12237930,0.32796650657880194
12237960,0.328002550941722
12237990,0.328036730638481
12238020,0.32806915895509486
12238050,0.32809994423850114
12238080,0.3281291893092414
12238110,0.32815699101854007
12238140,0.3281834399477284
12238170,0.3282086202361537
12238200,0.32823260951828503
12238230,0.32825547896568597
12238260,0.32827729343561446
12238290,0.3282981117058281
12238320,0.3283179867627298
12238350,0.3283369661149118
12238380,0.3283550921164082
12238410,0.3283724022931821
12238440,0.32838892966997757
12238470,0.3284047030958384
12238500,0.328419747565873
12238530,0.3284340845365567
12238560,0.3284477322321604
12238590,0.3284607059401016
12238620,0.32847301829350917
12238650,0.3284846795397658
12238680,0.3284956977942971
12238710,0.32850607965228784
12238740,0.32851583126913314
12238770,0.3285249560472817
12238800,0.3285334553106509
12238830,0.32854132926202706
12238860,0.32854857729850584
12238890,0.3285551980589924
12238920,0.32856118955004837
12238950,0.3285665488458305
12238980,0.32857127392212243
12239010,0.3285753612902703
12239040,0.3285788076373826
12239070,0.3285816095464433
12239100,0.32858376356132935
12239130,0.3285852662534165
12239160,0.32858611427694845
12239190,0.32858630441718695
12239220,0.328585833632147
12239250,0.32858469908826915
12239280,0.3285828981906512
12239310,0.32858042860826764
12239340,0.3285772882946603
12239370,0.32857347550450805
12239400,0.3285689888066718
12239430,0.3285638270938445
12239460,0.328557989589405
12239490,0.3285514758516518
12239520,0.32854428577574774
12239550,0.32853641959369384
12239580,0.3285278778724962
12239610,0.32851866151077747
12239640,0.32850877173419
12239670,0.32849821008950086
12239700,0.32848697843788044
12239730,0.32847507894731376
12239760,0.3284625140842072
12239790,0.32844928660470296
12239820,0.32843539954525414
12239850,0.32842085621306155
12239880,0.32840566017605866
12239910,0.328389815252885
12239940,0.3283733255025255
12239970,0.3283561952140382
12240000,0.3283384288961202
12240030,0.3283200339502594
12240060,0.3283010171980166
12240090,0.3282813804585743
12240120,0.32826112207202124
12240150,0.32824023677175523
12240180,0.32821871514479367
12240210,0.32819654405262244
12240240,0.32817370790122113
12240270,0.3281501900615168
12240300,0.32812597399844634
12240330,0.3281010439677828
12240360,0.32807538533879804
12240390,0.3280489846886337
12240420,0.3280218298013623
12240450,0.3279939096494117
12240480,0.3279652143844393
12240510,0.3279357353359382
12240540,0.3279054643693094
12240570,0.3278743923427844
12240600,0.3278425079745235
12240630,0.3278097982753747
12240660,0.3277762506283479
12240690,0.32774185582178794
12240720,0.3277066112077183
12240750,0.3276705231532126
12240780,0.32763360981000356
12240810,0.3275959010952746
12240840,0.32755743916508734
12240870,0.32751827712132814
12240900,0.32747847708296984
12240930,0.3274381075544614
12240960,0.32739724008113474
12240990,0.32735594107249844
12241020,0.32731427269064867
12241050,0.32727229508206973
12241080,0.32723006301796537
12241110,0.3271876259523242
12241140,0.3271450289916554
12241170,0.32710231367570797
12241200,0.32705951846134146
12241230,0.3270166790477941
12241260,0.32697382863627045
12241290,0.3269309981678696
12241320,0.32688821655616673
12241350,0.3268455109151884
12241380,0.326802906780358
12241410,0.32676042831953733
12241440,0.32671809853266215
12241470,0.3266759394392472
12241500,0.3266339722530637
12241530,0.3265922175439812
12241560,0.3265506953866916
12241590,0.3265094254966919
12241620,0.3264684273533767
12241650,0.3264277203110706
12241680,0.3263873236981297
12241710,0.3263472569047034
12241740,0.32630753945994606
12241770,0.3262681910989391
12241800,0.32622923182027164
12241830,0.3261906819095396
12241860,0.3261525619014437
12241890,0.32611489249688974
12241920,0.32607769447173623
12241950,0.3260409886035811
12241980,0.3260047956238767
12242010,0.3259691361898592
12242040,0.3259340308688227
12242070,0.3258995001276201
12242100,0.32586556432449754
12242130,0.32583224370117775
12242160,0.3257995583752432
12242190,0.32576752833241884
12242220,0.3257361734189776
12242250,0.3257055133340511
12242280,0.32567556762212524
12242310,0.32564635566500594
12242340,0.3256178966737719
12242370,0.3255902096801992
12242400,0.3255633135276376
12242430,0.32553722686150227
12242460,0.3255119681190499
12242490,0.32548755551817676
12242520,0.3254640070441308
12242550,0.3254413404283174
12242580,0.3254195731794783
12242610,0.3253987225053628
12242640,0.3253788053488135
12242670,0.32535983835432564
12242700,0.3253418378540915
12242730,0.3253248198525073
12242760,0.325308800009909
12242790,0.3252937936256314
12242820,0.3252798156207692
12242850,0.3252668805203824
12242880,0.3252550024353267
12242910,0.3252441950437048
12242940,0.32523447157211904
12242970,0.32522584477648186
12243000,0.3252183269227611
12243030,0.3252119297673025
12243060,0.3252066645372841
12243090,0.32520254191069375
12243120,0.3251995719964161
12243150,0.32519776431416847
12243180,0.32519712777433724
12243210,0.32519767065786026
12243240,0.3251994005960712
12243270,0.32520232455054116
12243300,0.3252064487930485
12243330,0.32521177888548797
12243360,0.3252183196599985
12243390,0.3252260751990489
12243420,0.32523504881586934
12243450,0.3252452430347282
12243480,0.3252566595716412
12243510,0.32526929931505816
12243540,0.3252831623067992
12243570,0.3252982477232354
12243600,0.3253145538565645
12243630,0.32532771479038314
12243660,0.32533210269307394
12243690,0.3253193350969569
